Date,SPY,FXE,EWJ,GLD,QQQ,DBA,SHV,GAF,USO,XBI,ILF,FEZ,EPP,Mkt-RF,SMB,HML,RF
2007-03-19,109.55809783935548,124.93224334716795,49.54344940185547,64.73999786376953,38.77338790893555,24.8801383972168,99.2415542602539,44.5558967590332,48.70000076293945,14.71481990814209,25.52645301818848,35.03200912475586,26.515268325805664,1.08,-0.11,0.02,0.019
2007-03-23,112.05089569091795,124.93224334716795,50.66556930541992,65.15000152587889,39.53504180908203,25.15775489807129,99.3416748046875,46.18005752563477,50.56999969482422,15.220365524291992,26.657798767089844,36.292259216308594,27.23607444763184,0.08,0.08,0.04,0.019
2007-03-26,111.90240478515624,125.32609558105469,50.39353942871094,65.83999633789061,39.696327209472656,24.698251724243164,99.3507843017578,46.18005752563477,51.16999816894531,15.220365524291992,26.657798767089844,36.24654769897461,27.41118240356445,0.06,-0.04,-0.08,0.019
2007-03-27,111.6367416381836,125.55110931396484,50.18952178955078,65.69999694824219,39.41856002807617,24.813127517700195,99.37806701660156,45.86570358276367,51.20000076293945,15.217183113098145,26.428529739379886,36.148597717285156,27.27273178100586,-0.61,-0.21,-0.02,0.019
2007-03-28,110.82404327392578,125.12916564941406,49.815467834472656,66.05000305175781,38.99739456176758,24.95672416687012,99.40534973144531,45.22202682495117,52.0,15.198110580444336,26.07039451599121,35.815589904785156,26.940826416015625,-0.74,0.22,-0.04,0.019
2007-03-29,110.94125366210938,125.3542251586914,49.88348770141602,65.65000152587889,39.04220199584961,24.975868225097656,99.43263244628906,46.10520553588867,53.61999893188477,15.19174861907959,26.7522087097168,36.31185150146485,27.19331932067871,0.29,-0.2,0.17,0.019
2007-03-30,110.96471405029295,125.5886688232422,49.54344940185547,65.73999786376953,39.00635147094727,24.114301681518555,99.43263244628906,46.10520553588867,53.349998474121094,15.341187477111815,26.72672462463379,36.33796691894531,27.356210708618164,-0.07,0.27,-0.05,0.019
2007-04-02,111.0897216796875,125.81240844726562,49.27141952514648,65.84999847412111,39.06012344360352,23.999425888061523,99.4372329711914,46.81624603271485,53.56000137329102,15.404775619506836,27.11483192443848,36.52732467651367,27.49466133117676,0.22,0.09,-0.11,0.022000000000000002
2007-04-03,112.28536987304688,125.44574737548828,49.679466247558594,65.83000183105469,39.57090377807617,23.817537307739254,99.45548248291016,47.45992660522461,52.459999084472656,15.557394981384276,27.561378479003906,36.92563247680664,28.00168609619141,0.93,0.05,-0.12,0.022000000000000002
2007-04-04,112.41036987304688,125.6996078491211,50.05350112915039,66.80999755859375,39.7321891784668,24.1047306060791,99.51016998291016,47.63956069946289,52.33000183105469,15.64006519317627,27.691749572753906,37.13459396362305,28.180870056152344,0.09,-0.17,-0.25,0.022000000000000002
2007-04-05,112.71511840820312,126.36708068847656,49.91748046875,66.86000061035156,39.92931365966797,24.344051361083984,99.50104522705078,47.79673385620117,52.0099983215332,15.881708145141602,27.81161499023437,37.47413635253906,28.343765258789066,0.31,0.0,-0.08,0.022000000000000002
2007-04-09,112.8714370727539,125.64318084716795,49.84948348999024,66.52999877929689,39.83074951171875,24.37277030944824,99.51016998291016,47.97636413574219,50.349998474121094,15.926222801208494,28.09633445739746,37.337005615234375,28.41503143310547,0.05,-0.24,0.07,0.022000000000000002
2007-04-10,113.00425720214844,126.41412353515624,50.01949691772461,67.16000366210939,40.03684997558594,24.458927154541016,99.53752899169922,48.22336196899414,50.61000061035156,15.875347137451172,28.15627098083496,37.71573257446289,28.826345443725586,0.22,0.1,0.02,0.022000000000000002
2007-04-11,112.54322814941406,126.4705581665039,49.815467834472656,67.08000183105469,39.61569595336914,24.47807312011719,99.5648956298828,47.8266716003418,50.459999084472656,15.786319732666016,27.988439559936523,37.5263786315918,28.5677490234375,-0.64,-0.1,0.12,0.022000000000000002
2007-04-12,113.04331970214844,126.94998931884766,49.74746704101562,66.98999786376953,39.92931365966797,24.40149116516113,99.59228515625,48.26826858520508,51.6500015258789,16.142425537109375,28.1233024597168,37.80715942382813,28.88335227966309,0.61,0.25,-0.19,0.022000000000000002
2007-04-13,113.5591278076172,127.48590087890624,49.33942413330078,67.83999633789061,40.00997543334961,24.717397689819336,99.6105499267578,48.72482681274414,51.52000045776367,16.263254165649414,28.440975189208984,38.159767150878906,28.86095428466797,0.34,0.24,-0.08,0.022000000000000002
2007-04-16,114.63742065429688,127.54230499267578,50.05350112915039,68.40000152587889,40.37736129760742,24.516366958618164,99.62882232666016,49.533164978027344,51.20000076293945,16.409509658813473,28.80061149597168,38.67560958862305,29.21932601928711,1.06,0.29,0.11,0.022000000000000002
2007-04-17,114.9422607421875,127.73973846435548,49.74746704101562,68.0,40.46695327758789,24.19088363647461,99.63790130615234,49.90740585327149,50.290000915527344,16.368169784545902,28.791622161865234,38.70174026489258,29.25394630432129,0.09,-0.42,-0.12,0.022000000000000002
2007-04-18,115.08289337158205,127.99358367919922,49.815467834472656,68.37999725341797,40.33254623413086,24.047290802001953,99.7017593383789,49.62297821044922,50.13999938964844,16.368169784545902,28.614805221557614,38.642967224121094,29.178606033325195,0.0,-0.71,0.44,0.022000000000000002
2007-04-19,115.0516357421875,128.18157958984378,49.57745361328125,67.52999877929689,40.45801162719727,24.344051361083984,99.7108917236328,49.548133850097656,49.22000122070313,16.345916748046875,28.64775848388672,38.538490295410156,28.79171943664551,-0.23,-0.38,0.03,0.022000000000000002
2007-04-20,116.13776397705078,128.04063415527344,49.7814826965332,68.69999694824219,40.682044982910156,24.41106414794922,99.7017593383789,50.22175598144531,50.04999923706055,16.514434814453125,29.03287506103516,39.1849250793457,29.19896125793457,0.89,0.2,0.04,0.022000000000000002
2007-04-23,115.70021057128906,127.86199188232422,49.23741149902344,68.26000213623047,40.7447624206543,23.932415008544922,99.73822784423828,50.10199356079102,51.22000122070313,16.880071640014652,28.830581665039066,38.81926727294922,28.94444465637207,-0.24,0.07,-0.29,0.022000000000000002
2007-04-24,115.74713897705078,128.47305297851562,49.16940689086914,67.73000335693361,40.95085144042969,23.88455009460449,99.74738311767578,50.04961013793945,50.38999938964844,16.848283767700195,28.72268867492676,38.88454818725586,28.58810615539551,-0.1,-0.04,-0.24,0.022000000000000002
2007-04-25,116.80987548828124,128.55763244628906,49.44143295288086,67.88999938964844,41.49745559692383,24.458927154541016,99.7747802734375,50.895362854003906,51.31999969482422,16.934131622314453,29.05236053466797,39.367767333984375,29.056427001953125,0.91,-0.35,0.17,0.022000000000000002
2007-04-26,116.94273376464844,128.16285705566406,49.20341110229492,66.87000274658203,41.712501525878906,24.35362434387207,99.74738311767578,50.48371124267578,50.93999862670898,17.115362167358402,28.87553596496582,39.1588134765625,28.89352607727051,-0.02,0.32,-0.34,0.022000000000000002
2007-04-27,116.84891510009766,128.74575805664062,48.9313850402832,67.55999755859375,41.73044204711914,24.03771781921387,99.78387451171876,50.28162384033203,51.84000015258789,17.010433197021484,28.81559753417969,39.15227508544922,28.78968620300293,-0.13,-0.3,-0.31,0.022000000000000002
2007-04-30,115.87995147705078,128.71743774414062,48.55733871459961,67.08999633789061,41.1838264465332,23.788820266723636,99.80213928222656,49.77267074584961,51.2400016784668,16.708379745483402,28.25965881347656,39.1849250793457,28.423175811767575,-0.93,-0.91,0.02,0.022000000000000002
2007-05-01,116.17692565917969,128.33009338378906,48.55733871459961,66.69000244140625,41.14799118041992,24.18131256103516,99.83048248291016,49.95978927612305,50.36000061035156,16.838741302490234,28.2866325378418,39.1588134765625,28.527019500732425,0.22,-0.09,0.03,0.018000000000000002
2007-05-02,116.85677337646484,128.19815063476562,48.82937240600586,66.66000366210939,41.59602737426758,24.047290802001953,99.87625885009766,50.70824432373047,49.59000015258789,17.159873962402347,28.81559753417969,39.367767333984375,28.89352607727051,0.79,0.62,0.02,0.018000000000000002
2007-05-03,117.48974609375,127.8210906982422,48.89737319946289,67.48999786376953,41.74836730957031,24.35362434387207,99.88540649414062,50.83548355102539,49.27999877929688,17.105819702148438,29.33256530761719,39.367767333984375,29.103260040283203,0.37,-0.36,0.32,0.018000000000000002
2007-05-04,117.9351577758789,128.25468444824222,49.0673942565918,68.19000244140625,41.78421020507813,24.516366958618164,99.90370178222656,51.08997344970703,48.29999923706055,17.109001159667972,29.65474510192871,39.69426345825195,29.260053634643555,0.25,0.18,-0.02,0.018000000000000002
2007-05-07,117.95858001708984,128.26414489746094,49.30542373657226,68.25,41.78421020507813,24.238750457763672,99.88540649414062,51.53155517578125,48.06000137329102,17.089920043945312,29.537857055664066,39.70077896118164,29.343528747558594,0.18,-0.37,0.32,0.018000000000000002
2007-05-08,117.80227661132812,127.7362289428711,49.20341110229492,67.87999725341797,41.87380981445313,23.76967430114746,99.9219970703125,51.02260208129883,48.63999938964844,17.061304092407227,29.32507514953613,39.393890380859375,29.164342880249023,-0.13,-0.03,-0.11,0.018000000000000002
2007-05-09,118.12271881103516,127.76449584960938,49.815467834472656,67.44999694824219,41.963417053222656,23.83668708801269,99.97689819335938,51.13487243652344,48.0099983215332,17.070844650268555,30.164220809936523,39.54405975341797,29.52068519592285,0.35,0.07,-0.03,0.018000000000000002
2007-05-10,116.88803100585938,127.25548553466795,49.0673942565918,66.0,41.38993835449219,23.66437149047852,99.986083984375,50.10948181152344,48.1500015258789,16.698843002319336,29.44045829772949,38.60378646850586,29.11751937866211,-1.42,-0.5,0.29,0.018000000000000002
2007-05-11,117.8883056640625,127.71735382080078,49.44143295288086,66.44999694824219,41.91860961914063,24.24832344055176,99.99524688720705,50.26666641235352,48.56999969482422,17.007257461547848,29.95144081115723,39.43958282470703,29.64284896850586,0.95,0.18,0.06,0.018000000000000002
2007-05-14,117.63038635253906,127.79275512695312,49.30542373657226,66.27999877929689,41.63188171386719,24.18131256103516,100.00435638427734,50.28162384033203,48.56000137329102,16.918231964111328,29.59480094909668,39.24370193481445,29.484025955200195,-0.28,-0.61,0.07,0.018000000000000002
2007-05-15,117.66167449951172,128.19815063476562,48.89737319946289,66.54000091552734,41.30928421020508,24.257896423339844,100.0409698486328,49.86248779296875,48.9900016784668,16.848283767700195,29.744651794433594,39.52447891235352,29.390361785888672,-0.27,-0.8,0.28,0.018000000000000002
2007-05-16,118.46651458740234,127.6702880859375,48.99939346313477,65.59999847412111,41.712501525878906,24.21960258483887,100.09587097167969,50.25917053222656,48.52999877929688,16.950029373168945,30.754619598388672,39.57018280029297,29.38221740722656,0.82,-0.21,0.05,0.018000000000000002
2007-05-17,118.23210906982422,127.34979248046876,48.59134292602539,65.05999755859375,41.515380859375,24.05686187744141,100.10499572753906,49.39844512939453,50.15999984741211,16.848283767700195,30.71865463256836,39.37428283691406,29.50438690185547,-0.1,-0.34,0.03,0.018000000000000002
2007-05-18,119.26361083984376,127.6137237548828,48.4553337097168,65.51999664306639,41.85588073730469,23.817537307739254,100.11416625976562,50.10948181152344,50.099998474121094,16.972284317016598,31.15770721435547,40.05990982055664,29.573617935180664,0.66,0.39,-0.49,0.018000000000000002
2007-05-21,119.20111083984376,127.19889831542969,48.4553337097168,65.66999816894531,42.12471389770508,24.257896423339844,100.11416625976562,50.10948181152344,50.81999969482422,17.080390930175778,31.43042755126953,39.72037124633789,29.484025955200195,0.31,0.93,-0.28,0.018000000000000002
2007-05-22,119.10729217529295,126.96331024169922,48.9313850402832,65.19999694824219,42.16056823730469,23.922840118408203,100.11416625976562,50.319053649902344,49.91999816894531,17.258438110351562,31.19667053222656,39.766075134277344,29.30077362060547,0.08,0.7,-0.04,0.018000000000000002
2007-05-23,119.12294006347656,127.18954467773438,48.99939346313477,65.54000091552734,41.963417053222656,24.02814674377441,100.16908264160156,50.65585708618164,50.16999816894531,17.201200485229492,31.03034591674805,39.9684944152832,29.40461540222168,-0.18,-0.21,-0.12,0.018000000000000002
2007-05-24,118.0445785522461,126.83129119873048,48.7613639831543,64.75,41.36305618286133,24.458927154541016,100.18737030029295,49.18138885498047,48.93000030517578,16.96910285949707,30.036846160888672,39.49835968017578,28.66955375671387,-1.07,-0.43,-0.04,0.018000000000000002
2007-05-25,118.53685760498048,127.01982879638672,48.55733871459961,64.94000244140625,41.62290954589844,24.889711380004886,100.2056655883789,49.62297821044922,49.5,17.03269386291504,30.79957389831543,39.864017486572266,28.92815399169922,0.55,0.23,-0.08,0.018000000000000002
2007-05-29,118.9666748046875,127.03870391845705,49.0673942565918,65.06999969482422,41.94549179077149,24.487646102905273,100.2147979736328,49.51070785522461,48.4000015258789,17.153512954711914,30.83553695678711,39.8770751953125,29.015703201293945,0.24,0.6,0.01,0.018000000000000002
2007-05-30,119.93565368652344,126.96331024169922,49.16940689086914,64.72000122070311,42.28600692749024,25.10988998413086,100.26058959960938,49.21133422851562,48.209999084472656,17.147161483764652,31.524831771850586,40.027259826660156,29.18064117431641,0.77,-0.23,-0.02,0.018000000000000002
